City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
289,Kichmengskiy Gorodok,RU,2021-06-13 20:11:23,59.9816,45.7854,59.31,96,99,4.61
290,Coquimbo,CL,2021-06-13 20:11:24,-29.9533,-71.3436,56.93,71,75,10.36
291,Komsomolskiy,UZ,2021-06-13 20:11:24,40.4272,71.7189,72.32,40,1,6.91
292,Ribeira Grande,PT,2021-06-13 20:11:24,38.5167,-28.7,72.0,78,20,8.05
293,College,US,2021-06-13 20:11:25,64.8569,-147.8028,69.66,63,69,3.56
294,Mount Pleasant,US,2021-06-13 20:11:25,32.7941,-79.8626,81.05,85,75,1.01
295,Semey,KZ,2021-06-13 20:11:25,50.4111,80.2275,57.33,65,36,5.68
296,Gubkinskiy,RU,2021-06-13 20:11:25,64.434,76.5026,62.71,68,78,9.89
297,Faanui,PF,2021-06-13 20:11:26,-16.4833,-151.75,80.2,77,9,16.44
298,Sola,VU,2021-06-13 20:11:26,-13.8833,167.55,80.1,76,76,18.75
299,Coaraci,BR,2021-06-13 20:11:26,-14.6408,-39.5511,71.76,84,83,4.83
300,Laguna,US,2021-06-13 20:11:27,38.421,-121.4238,91.24,40,1,5.99
301,Port Augusta,AU,2021-06-13 20:11:27,-32.5,137.7667,53.71,53,93,4.03
302,Luan,CH,2021-06-13 20:11:27,46.3592,6.9759,63.68,82,5,2.84
303,Los Algarrobos,PA,2021-06-13 20:11:28,8.5,-82.4333,81.45,86,100,6.53
304,Siva,EG,2021-06-13 20:11:28,29.2041,25.5195,82.0,35,66,18.61
305,Torbay,CA,2021-06-13 20:11:28,47.6666,-52.7314,56.75,68,55,3.58
306,Kasangulu,CD,2021-06-13 20:11:29,-4.5911,15.1708,73.8,65,28,4.14
307,Moissala,TD,2021-06-13 20:11:29,8.3404,17.7663,75.7,73,100,4.27
308,Trapani,IT,2021-06-13 20:11:29,37.8333,12.6667,75.34,60,0,6.64
309,Ojinaga,MX,2021-06-13 20:11:29,29.5667,-104.4167,104.58,18,1,11.5
310,Carnarvon,AU,2021-06-13 20:11:30,-24.8667,113.6333,57.27,72,0,10.36
311,Bisauli,IN,2021-06-13 20:11:30,28.3167,78.9333,86.11,60,0,9.57
312,Egvekinot,RU,2021-06-13 20:11:30,66.3167,-179.1667,37.9,69,46,5.73
313,Santa Cruz Cabralia,BR,2021-06-13 20:11:31,-16.2781,-39.0247,75.43,69,75,8.05
314,Winnemucca,US,2021-06-13 20:11:31,40.973,-117.7357,88.11,14,0,8.23
315,Phan Thiet,VN,2021-06-13 20:07:54,10.9333,108.1,78.8,82,100,8.19
316,Kandrian,PG,2021-06-13 20:11:32,-6.2167,149.55,74.64,87,19,6.42
317,Vangaindrano,MG,2021-06-13 20:11:32,-23.35,47.6,65.16,96,100,3.94
318,Tiverton,GB,2021-06-13 20:08:00,50.9,-3.4833,66.49,81,4,4.16
319,Iwanai,JP,2021-06-13 20:11:32,42.9744,140.5089,60.53,90,6,2.62
320,Port Macquarie,AU,2021-06-13 20:11:33,-31.4333,152.9167,45.37,77,43,4.25
321,Abha,SA,2021-06-13 20:11:33,18.2164,42.5053,71.85,11,0,8.05
322,Kaduqli,SD,2021-06-13 20:11:33,11.0167,29.7167,80.47,60,100,3.89
323,Vila Velha,BR,2021-06-13 20:11:34,-20.3297,-40.2925,71.55,78,40,12.66
324,Luba,GQ,2021-06-13 20:11:34,3.4568,8.5547,80.24,83,98,6.64
325,Vao,NC,2021-06-13 20:11:34,-22.6667,167.4833,73.27,82,100,5.99
326,Flin Flon,CA,2021-06-13 20:11:35,54.7682,-101.865,76.86,27,19,14.07
327,Dickson,US,2021-06-13 20:11:35,36.077,-87.3878,92.88,58,40,5.01
328,Puerto Carreno,CO,2021-06-13 20:11:35,6.189,-67.4859,85.55,65,52,0.67
329,Isangel,VU,2021-06-13 20:11:35,-19.55,169.2667,75.45,86,30,10.4
330,Sandwick,GB,2021-06-13 20:11:36,60.0,-1.25,49.82,100,100,13.8
331,Port Keats,AU,2021-06-13 20:11:36,-14.25,129.55,68.65,50,93,3.04
332,Hit,IQ,2021-06-13 20:11:36,33.6416,42.8251,87.44,15,0,9.44
333,Benghazi,LY,2021-06-13 20:11:37,32.1167,20.0667,72.75,76,0,10.11
334,Tahta,EG,2021-06-13 20:11:37,26.7693,31.5021,89.65,24,2,16.89
335,Husavik,IS,2021-06-13 20:11:37,66.0449,-17.3389,35.42,97,100,21.52
336,Warrnambool,AU,2021-06-13 20:10:50,-38.3833,142.4833,47.39,84,93,8.08
337,Manaia,NZ,2021-06-13 20:11:38,-39.55,174.1333,59.79,95,100,10.16
338,Fukue,JP,2021-06-13 20:11:38,32.6881,128.8419,70.34,86,49,3.76
339,Yambio,SS,2021-06-13 20:11:38,4.5721,28.3955,68.22,98,100,4.34
340,Akyab,MM,2021-06-13 20:11:39,20.15,92.9,81.72,87,94,15.32
341,Payson,US,2021-06-13 20:11:39,40.0444,-111.7321,98.4,17,4,5.3
342,Peleduy,RU,2021-06-13 20:11:39,59.6289,112.7406,51.78,50,100,1.5
343,Richards Bay,ZA,2021-06-13 20:11:40,-28.783,32.0377,66.56,54,6,7.2
344,Lasa,IT,2021-06-13 20:11:40,46.6166,10.7002,76.91,79,3,5.64
345,Kamaishi,JP,2021-06-13 20:11:40,39.2667,141.8833,65.05,90,100,2.44
346,Ittiri,IT,2021-06-13 20:11:41,40.5929,8.5684,67.1,70,1,1.77
347,Belmonte,BR,2021-06-13 20:11:41,-15.8631,-38.8828,75.7,71,98,13.65
348,Cotoca,BO,2021-06-13 20:11:41,-17.8167,-63.05,78.44,32,4,8.3
349,San Matias,BO,2021-06-13 20:11:42,-16.3667,-58.4,83.46,42,0,2.15
350,Tura,IN,2021-06-13 20:11:42,25.5198,90.2201,75.81,91,70,5.14
351,Kloulklubed,PW,2021-06-13 20:11:42,7.0419,134.2556,84.04,75,100,12.91
352,Tuatapere,NZ,2021-06-13 20:11:42,-46.1333,167.6833,50.99,97,100,3.09
353,Toora-Khem,RU,2021-06-13 20:11:43,52.4675,96.11,40.8,96,84,1.34
354,Elliot,ZA,2021-06-13 20:11:43,-31.3333,27.85,54.16,47,2,7.54
355,Wasilla,US,2021-06-13 20:11:43,61.5814,-149.4394,64.53,58,95,4.0
356,Bonavista,CA,2021-06-13 20:11:44,48.6499,-53.1147,46.38,67,98,9.89
357,Atar,MR,2021-06-13 20:11:44,20.5169,-13.0499,102.76,13,56,11.83
358,Paratinga,BR,2021-06-13 20:11:44,-12.6906,-43.1842,86.77,35,95,3.15
359,Wajima,JP,2021-06-13 20:11:45,37.4,136.9,66.9,92,100,4.45
360,Vysokogornyy,RU,2021-06-13 20:11:45,50.1167,139.15,44.15,97,100,1.7
361,Pangody,RU,2021-06-13 20:11:45,65.85,74.4859,66.67,52,100,10.96
362,Tautira,PF,2021-06-13 20:11:46,-17.7333,-149.15,84.0,81,70,18.61
363,Trelew,AR,2021-06-13 20:08:56,-43.249,-65.3051,52.77,44,100,14.97
364,Lar,IN,2021-06-13 20:11:46,26.2039,83.9717,76.51,93,100,10.36
365,Pangnirtung,CA,2021-06-13 20:11:46,66.1451,-65.7125,37.09,96,99,2.44
366,Soma,TR,2021-06-13 20:11:47,39.1855,27.6094,69.21,70,38,6.55
367,Katsuura,JP,2021-06-13 20:11:47,35.1333,140.3,73.11,91,100,7.09
368,Karratha,AU,2021-06-13 20:11:47,-20.7377,116.8463,68.2,38,14,10.33
369,Opuwo,NA,2021-06-13 20:11:48,-18.0607,13.84,61.48,25,30,7.36
370,Lagoa,PT,2021-06-13 20:11:48,39.05,-27.9833,68.97,72,4,3.85
371,Northam,GB,2021-06-13 20:11:48,51.0333,-4.2167,66.42,79,64,1.86
372,Cap Malheureux,MU,2021-06-13 20:11:48,-19.9842,57.6142,74.46,71,72,7.0
373,Kupang,ID,2021-06-13 20:11:49,-10.1667,123.5833,74.68,84,99,4.92
374,Ponta Do Sol,PT,2021-06-13 20:11:49,32.6667,-17.1,70.72,79,36,4.85
375,Nuuk,GL,2021-06-13 20:11:49,64.1835,-51.7216,43.41,65,90,5.75
376,Marathon,US,2021-06-13 20:11:50,44.9,-89.7668,83.88,30,1,5.75
377,Santa Maria Da Boa Vista,BR,2021-06-13 20:11:50,-8.8078,-39.8256,89.46,31,7,13.8
378,Sosnovo-Ozerskoye,RU,2021-06-13 20:11:50,52.5249,111.5418,44.83,69,100,5.73
379,Ust-Ilimsk,RU,2021-06-13 20:11:51,58.0006,102.6619,47.88,87,90,4.32
380,Svetlyy,RU,2021-06-13 20:11:51,54.675,20.1347,55.45,90,8,6.78
381,Khuzdar,PK,2021-06-13 20:11:51,27.7384,66.6434,83.71,46,0,5.79
382,Altay,CN,2021-06-13 20:11:52,47.8667,88.1167,47.8,52,95,2.1
383,Ajdabiya,LY,2021-06-13 20:11:52,30.7554,20.2263,71.71,76,0,11.86
384,Bow Island,CA,2021-06-13 20:11:52,49.8668,-111.3684,81.99,28,83,13.91
385,Mount Isa,AU,2021-06-13 20:11:52,-20.7333,139.5,53.37,35,98,2.3
386,Bathsheba,BB,2021-06-13 20:11:53,13.2167,-59.5167,83.01,61,75,14.97
387,Finschhafen,PG,2021-06-13 20:11:53,-6.6024,147.8681,78.04,79,14,7.94
388,Mercedes,AR,2021-06-13 20:11:53,-34.6515,-59.4307,70.86,59,4,8.61
389,Lata,PT,2021-06-13 20:11:54,40.1629,-8.3327,70.03,89,25,4.0
390,Maiduguri,NG,2021-06-13 20:11:54,11.8464,13.1603,92.21,37,94,9.04
391,Marawi,PH,2021-06-13 20:11:54,7.9986,124.2928,66.65,94,22,3.22
392,Waingapu,ID,2021-06-13 20:11:55,-9.6567,120.2641,75.15,86,98,5.37
393,Bo Phloi,TH,2021-06-13 20:11:55,14.3236,99.5161,76.14,81,100,3.11
394,Zlobin,HR,2021-06-13 20:11:55,45.2924,14.6541,67.3,43,20,6.91
395,Kinsale,IE,2021-06-13 20:11:56,51.7075,-8.5306,63.77,82,20,6.91
396,Saint-Joseph,RE,2021-06-13 20:11:56,-21.3667,55.6167,71.96,77,31,14.92
397,Murray Bridge,AU,2021-06-13 20:11:56,-35.1167,139.2667,61.57,64,98,8.55
398,Thompson,CA,2021-06-13 20:11:56,55.7435,-97.8558,50.68,78,100,9.24
399,Antalaha,MG,2021-06-13 20:11:57,-14.9003,50.2788,70.18,94,15,3.33
400,Horizontina,BR,2021-06-13 20:11:57,-27.6258,-54.3078,63.55,70,0,4.16
401,Katherine,AU,2021-06-13 20:11:58,-14.4667,132.2667,61.12,72,41,0.0
402,Twentynine Palms,US,2021-06-13 20:10:06,34.1356,-116.0542,103.14,7,5,1.99
403,Mitu,CO,2021-06-13 20:11:58,1.1983,-70.1733,78.69,91,49,1.48
404,Tual,ID,2021-06-13 20:11:58,-5.6667,132.75,81.21,79,100,14.09
405,Bonfim,BR,2021-06-13 20:11:59,3.0833,-59.95,87.3,59,93,4.74
406,Hofn,IS,2021-06-13 20:11:59,64.2539,-15.2082,38.89,87,100,12.88
407,Los Llanos De Aridane,ES,2021-06-13 20:09:03,28.6585,-17.9182,67.75,90,40,13.8
408,Qui Nhon,VN,2021-06-13 20:11:59,13.7667,109.2333,81.32,72,100,5.03
409,Port Hardy,CA,2021-06-13 20:12:00,50.6996,-127.4199,57.31,81,49,8.93
410,Roald,NO,2021-06-13 20:12:00,62.5833,6.1333,56.32,76,75,23.02
411,Jiangdu,CN,2021-06-13 20:12:00,32.4286,119.5574,77.9,94,26,5.86
412,Lompoc,US,2021-06-13 20:12:01,34.6391,-120.4579,85.78,73,75,18.01
413,Avera,US,2021-06-13 20:12:01,33.194,-82.5271,87.75,64,100,8.08
414,Atagay,RU,2021-06-13 20:12:01,55.1033,99.3875,47.75,77,100,2.01
415,Cooma,AU,2021-06-13 20:12:01,-36.2333,149.1333,44.37,100,90,4.61
416,Ulaanbaatar,MN,2021-06-13 20:12:02,47.9077,106.8832,44.73,87,0,4.47
417,Baiyin,CN,2021-06-13 20:12:02,36.5583,104.2081,60.89,68,100,10.33
418,Callaway,US,2021-06-13 20:12:02,30.153,-85.5699,90.18,66,1,5.99
419,Olinda,BR,2021-06-13 20:10:39,-8.0089,-34.8553,76.73,73,20,13.8
420,Camaguey,CU,2021-06-13 20:12:03,21.3808,-77.9169,88.14,58,75,5.75
421,Iquique,CL,2021-06-13 20:12:03,-20.2208,-70.1431,62.64,72,6,4.61
422,Trofors,NO,2021-06-13 20:12:03,65.5333,13.4063,47.55,80,100,3.65
423,Balkanabat,TM,2021-06-13 20:12:04,39.5108,54.3671,84.49,39,0,13.29
424,Aykhal,RU,2021-06-13 20:12:04,66.0,111.5,42.44,96,100,12.03
425,Jiangkou,CN,2021-06-13 20:12:05,25.4872,119.1986,78.01,92,96,6.62
426,Barkhera,IN,2021-06-13 20:12:05,28.45,79.8,81.81,71,0,5.61
427,Fortuna,US,2021-06-13 20:12:05,40.5982,-124.1573,82.47,68,90,1.01
428,Narasannapeta,IN,2021-06-13 20:12:05,18.4167,84.05,82.18,81,100,3.78
429,Rawson,AR,2021-06-13 20:12:06,-43.3002,-65.1023,52.43,50,100,13.58
430,George,ZA,2021-06-13 20:12:06,-33.963,22.4617,56.57,83,6,5.06
431,Waiouru,NZ,2021-06-13 20:12:06,-39.4833,175.6667,50.29,89,100,3.29
432,Saint-Pierre,RE,2021-06-13 20:12:07,-21.3393,55.4781,73.04,76,0,5.75
433,Hurricane,US,2021-06-13 20:12:07,37.1753,-113.2899,101.44,5,3,9.37
434,Santiago Del Estero,AR,2021-06-13 20:11:25,-27.7951,-64.2615,79.32,25,0,15.17
435,Troitskoye,RU,2021-06-13 20:12:07,52.9821,84.6757,55.11,89,100,4.54
436,Lianran,CN,2021-06-13 20:12:08,24.9227,102.485,63.18,95,4,2.89
437,Lodwar,KE,2021-06-13 20:12:08,3.1191,35.5973,85.66,36,8,12.97
438,Vernon,CA,2021-06-13 20:12:08,50.2581,-119.2691,73.13,44,100,7.11
439,Anadyr,RU,2021-06-13 20:12:09,64.75,177.4833,41.0,80,98,13.0
440,Miri,MY,2021-06-13 20:12:09,4.4148,114.0089,78.46,81,100,2.98
441,Krasnorechenskiy,RU,2021-06-13 20:08:26,44.6265,135.3532,57.36,89,66,1.66
442,Charagua,BO,2021-06-13 20:12:09,-19.8,-63.2167,75.04,26,0,10.07
443,Ponta Delgada,PT,2021-06-13 20:12:10,37.7333,-25.6667,72.32,73,20,9.22
444,Palmas Bellas,PA,2021-06-13 20:12:10,9.2319,-80.0867,86.34,76,86,7.63
445,Gizo,SB,2021-06-13 20:12:10,-8.103,156.8419,81.3,78,18,4.74
446,Taicheng,CN,2021-06-13 20:12:10,38.731,113.228,64.74,93,100,2.28
447,Hami,CN,2021-06-13 20:12:11,42.8,93.45,74.77,29,100,17.36
448,Fujin,CN,2021-06-13 20:12:11,47.26,132.0322,58.48,82,13,6.35
449,Warrington,GB,2021-06-13 20:09:29,53.3925,-2.5802,75.31,75,20,4.61
450,Maunabo,PR,2021-06-13 20:12:11,18.0072,-65.8993,87.66,72,100,12.33
451,Safaga,EG,2021-06-13 20:12:12,26.7292,33.9365,88.36,37,0,17.43
452,Sergeyevka,KZ,2021-06-13 20:12:12,53.88,67.4158,62.15,59,68,2.26
453,Meteti,PA,2021-06-13 20:12:12,8.4983,-77.9786,84.47,72,98,7.38
454,Saldanha,ZA,2021-06-13 20:12:13,-33.0117,17.9442,55.8,84,8,2.33
455,Kenora,CA,2021-06-13 20:12:13,49.8167,-94.4337,73.78,49,29,8.01
456,Houston,US,2021-06-13 20:08:10,29.7633,-95.3633,99.14,51,20,1.99
457,Tumba,SE,2021-06-13 20:12:13,59.1986,17.8332,59.32,72,0,9.22
458,Puertollano,ES,2021-06-13 20:12:14,38.6871,-4.1073,82.15,45,39,5.82
459,Moose Factory,CA,2021-06-13 20:12:14,51.2585,-80.6094,52.05,45,100,5.59
460,Saint-Augustin,CA,2021-06-13 20:12:14,51.226,-58.6502,51.78,74,100,6.17
461,Faya,SA,2021-06-13 20:12:15,18.3851,42.4509,72.12,13,47,14.9
462,Odweyne,SO,2021-06-13 20:12:15,9.4092,45.064,76.23,44,100,19.66
463,Te Horo,NZ,2021-06-13 20:12:15,-40.8084,175.1233,59.09,92,100,8.01
464,Wamba,NG,2021-06-13 20:12:15,8.9333,8.6,80.47,64,99,2.89
465,Kununurra,AU,2021-06-13 20:12:16,-15.7667,128.7333,53.58,82,51,0.0
466,Torrevieja,ES,2021-06-13 20:12:16,37.9787,-0.6822,81.52,58,0,4.0
467,Nhulunbuy,AU,2021-06-13 20:12:17,-12.2333,136.7667,72.21,94,100,1.14
468,Ambilobe,MG,2021-06-13 20:12:17,-13.2,49.05,69.93,93,3,2.62
469,Barra Patuca,HN,2021-06-13 20:12:17,15.8,-84.2833,85.14,69,100,10.58
470,Tecpatan,MX,2021-06-13 20:12:17,17.1333,-93.3,86.81,79,99,2.77
471,Pemangkat,ID,2021-06-13 20:12:18,1.1667,108.9667,77.11,87,95,5.12
472,Tyrma,RU,2021-06-13 20:12:18,50.0833,132.1667,55.9,98,32,2.19
473,Bitung,ID,2021-06-13 20:08:06,1.4451,125.1824,76.05,83,100,3.53
474,Singaparna,ID,2021-06-13 20:12:18,-7.3515,108.111,71.42,97,38,0.72
475,Alice Springs,AU,2021-06-13 20:12:19,-23.7,133.8833,58.55,77,90,6.91
476,Rio Grande,BR,2021-06-13 20:08:37,-32.035,-52.0986,66.31,73,0,7.76
477,Yar-Sale,RU,2021-06-13 20:12:19,66.8333,70.8333,65.37,51,99,7.31
478,Sakakah,SA,2021-06-13 20:12:19,29.9697,40.2064,91.18,12,0,10.71
479,Artesia,US,2021-06-13 20:10:37,33.8658,-118.0831,101.79,51,1,5.01
480,Victor Harbor,AU,2021-06-13 20:12:20,-35.5667,138.6167,61.92,68,91,6.89
481,Maridi,SS,2021-06-13 20:12:20,4.9158,29.4742,69.48,94,99,5.5
482,Mani,CO,2021-06-13 20:12:21,4.8172,-72.2886,83.64,70,29,3.04
483,Beroroha,MG,2021-06-13 20:12:21,-21.6667,45.1667,65.05,92,62,1.95
484,Soto La Marina,MX,2021-06-13 20:12:21,23.7667,-98.2167,96.58,40,49,16.06
485,Kasempa,ZM,2021-06-13 20:12:21,-13.4584,25.8338,54.66,44,3,4.34
486,Nieuwpoort,BE,2021-06-13 20:12:22,51.1244,2.7735,69.55,68,0,4.61
487,Ekhabi,RU,2021-06-13 20:12:22,53.5102,142.9671,42.49,78,100,9.37
488,Fort Dodge,US,2021-06-13 20:12:22,42.4975,-94.168,93.54,33,0,9.42
489,Boa Vista,BR,2021-06-13 20:12:23,2.8197,-60.6733,91.38,49,40,9.22
490,Mae Ramat,TH,2021-06-13 20:12:23,16.984,98.5166,71.82,99,100,3.76
491,Alta Gracia,AR,2021-06-13 20:12:23,-31.6529,-64.4283,77.88,29,0,11.7
492,Sept-Iles,CA,2021-06-13 20:12:23,50.2001,-66.3821,56.05,63,6,5.99
493,Jiblah,YE,2021-06-13 20:12:24,13.9216,44.1467,72.09,46,72,3.2
494,Oyon,PE,2021-06-13 20:12:24,-10.6681,-76.7731,54.05,58,37,8.1
495,Geraldton,AU,2021-06-13 20:12:24,-28.7667,114.6,64.13,82,90,4.61
496,Kibala,TD,2021-06-13 20:12:25,9.1104,18.3463,79.57,65,100,4.29
497,Severnoye,RU,2021-06-13 20:12:25,56.3491,78.3619,51.87,88,3,5.41
498,Campos,BR,2021-06-13 20:12:25,-21.75,-41.3,71.65,73,75,11.5
499,Henties Bay,NA,2021-06-13 20:12:26,-22.116,14.2845,62.85,54,2,7.47
500,Baie-Comeau,CA,2021-06-13 20:12:26,49.2168,-68.1489,55.38,44,0,6.44
501,Leshukonskoye,RU,2021-06-13 20:12:26,64.8989,45.7622,65.98,65,100,7.92
502,Lazaro Cardenas,MX,2021-06-13 20:08:19,17.9583,-102.2,79.3,78,99,3.65
503,Sakaiminato,JP,2021-06-13 20:12:27,35.55,133.2333,66.43,95,23,1.99
504,Roma,US,2021-06-13 20:08:46,43.2128,-75.4557,84.38,44,43,4.74
505,Kindu,CD,2021-06-13 20:12:27,-2.95,25.95,75.92,61,7,2.19
506,Fontem,CM,2021-06-13 20:12:27,5.4685,9.8818,67.51,90,100,4.99
507,Kayes,ML,2021-06-13 20:12:28,14.0,-11.0,96.8,30,100,9.71
508,Marechal Deodoro,BR,2021-06-13 20:12:28,-9.7103,-35.895,80.01,79,100,4.92
509,Krasnoarmeysk,RU,2021-06-13 20:12:28,51.0239,45.6969,61.07,77,100,3.0
510,Jacareacanga,BR,2021-06-13 20:12:28,-6.2222,-57.7528,95.0,32,21,2.82
511,Najran,SA,2021-06-13 20:12:29,17.4924,44.1277,77.99,13,100,3.56
512,Buckeye,US,2021-06-13 20:12:29,33.3703,-112.5838,113.65,4,6,8.14
513,Namatanai,PG,2021-06-13 20:12:29,-3.6667,152.4333,77.97,78,95,6.22
514,Samarai,PG,2021-06-13 20:12:30,-10.6167,150.6667,79.65,81,29,6.82
515,Vostok,RU,2021-06-13 20:12:30,46.4856,135.8833,51.69,93,0,0.34
516,Bara,NG,2021-06-13 20:12:30,10.3744,10.7288,82.6,61,88,7.18
517,El Alto,PE,2021-06-13 20:12:31,-4.2714,-81.2147,76.66,71,48,13.89
518,Makubetsu,JP,2021-06-13 20:12:31,45.3714,141.8211,50.72,93,90,7.74
519,Byron Bay,AU,2021-06-13 20:12:31,-28.65,153.6167,47.88,79,22,6.31
520,Shubarkuduk,KZ,2021-06-13 20:12:32,49.1447,56.4872,74.1,39,100,14.07
521,Weligama,LK,2021-06-13 20:12:32,5.9667,80.4167,77.47,88,100,11.48
522,Katangli,RU,2021-06-13 20:12:32,51.7102,143.2326,41.18,89,100,10.92
523,Ishigaki,JP,2021-06-13 20:12:33,24.3448,124.1572,83.86,85,100,18.25
524,Aswan,EG,2021-06-13 20:12:33,24.0934,32.907,96.96,18,0,20.78
525,Bosaso,SO,2021-06-13 20:12:33,11.2842,49.1816,95.94,33,99,19.89
526,Inhambane,MZ,2021-06-13 20:12:34,-23.865,35.3833,66.65,80,0,4.97
527,Lowell,US,2021-06-13 20:10:44,42.6334,-71.3162,86.76,42,13,1.99
528,Ahipara,NZ,2021-06-13 20:12:34,-35.1667,173.1667,60.8,97,100,1.79
529,Sao Joao Da Barra,BR,2021-06-13 20:12:34,-21.6403,-41.0511,71.69,76,82,13.87
530,High Level,CA,2021-06-13 20:08:49,58.5169,-117.136,76.77,23,94,5.55
531,Kijang,KR,2021-06-13 20:12:35,35.2442,129.2139,71.33,96,100,5.55
532,Qaqortoq,GL,2021-06-13 20:12:35,60.7167,-46.0333,52.3,79,38,6.26
533,Stephenville Crossing,CA,2021-06-13 20:12:35,48.5,-58.4318,50.22,75,20,13.73
534,Praia Da Vitoria,PT,2021-06-13 20:12:36,38.7333,-27.0667,70.75,85,19,4.36
535,Shirokiy,RU,2021-06-13 20:12:36,49.758,129.523,58.14,98,12,7.31
536,Krasnoselkup,RU,2021-06-13 20:12:36,65.7,82.4667,48.25,61,9,10.11
537,Wajir,KE,2021-06-13 20:12:37,1.7471,40.0573,81.39,45,99,17.13
538,Uaua,BR,2021-06-13 20:12:37,-9.8414,-39.4817,84.67,40,53,15.35
539,Klaksvik,FO,2021-06-13 20:12:37,62.2266,-6.589,49.12,89,97,21.77
540,Clausthal-Zellerfeld,DE,2021-06-13 20:12:38,51.8,10.3333,56.34,72,0,1.99
541,Kargil,IN,2021-06-13 20:12:38,34.5667,76.1,50.76,50,100,8.05
542,Raahe,FI,2021-06-13 20:12:38,64.6833,24.4833,57.29,75,14,11.43
543,Bonthe,SL,2021-06-13 20:12:39,7.5264,-12.505,80.49,85,100,5.12
544,Linqiong,CN,2021-06-13 20:12:39,30.4159,103.4609,77.79,83,100,3.31
545,Morros,BR,2021-06-13 20:12:39,-9.4467,-46.3003,88.2,33,92,2.15
546,Kathu,TH,2021-06-13 20:12:40,7.9178,98.3332,85.69,71,100,9.48
547,Turka,UA,2021-06-13 20:12:40,49.1541,23.0297,53.26,95,100,10.76
548,Hay River,CA,2021-06-13 20:12:40,60.8156,-115.7999,66.51,40,10,5.3
549,Lesosibirsk,RU,2021-06-13 20:12:41,58.2358,92.4828,41.76,97,3,5.46
550,Madang,PG,2021-06-13 20:12:41,-5.2246,145.7966,76.35,89,58,1.77
551,Port Washington,US,2021-06-13 20:12:41,40.8257,-73.6982,73.71,70,98,1.99
552,Pokosnoye,RU,2021-06-13 20:12:41,55.5258,101.0536,50.2,65,100,6.93
553,Placido De Castro,BR,2021-06-13 20:12:42,-10.3353,-67.1856,87.1,43,25,1.01
554,Comarapa,BO,2021-06-13 20:12:42,-17.9,-64.4833,64.26,44,0,7.0
555,Palmer,US,2021-06-13 20:12:42,42.1584,-72.3287,82.92,42,75,8.05
556,Abu Kamal,SY,2021-06-13 20:12:43,34.4506,40.9171,86.54,14,0,7.14
557,Tahoua,NE,2021-06-13 20:12:43,14.8888,5.2692,97.77,9,11,8.3
558,Minas,UY,2021-06-13 20:12:43,-34.3759,-55.2377,66.67,82,0,7.87
559,Kasama,ZM,2021-06-13 20:12:44,-10.2129,31.1808,53.47,69,1,4.25
560,Shirvan,AZ,2021-06-13 20:12:44,39.9509,48.8994,75.88,57,0,7.47
561,Santa Isabel Do Rio Negro,BR,2021-06-13 20:12:44,-0.4139,-65.0192,84.25,70,78,3.2
562,Newport,GB,2021-06-13 20:12:44,51.5877,-2.9984,72.37,71,59,7.18
563,Manokwari,ID,2021-06-13 20:12:45,-0.8667,134.0833,78.3,75,100,1.61
564,Katobu,ID,2021-06-13 20:12:45,-4.9408,122.5276,74.8,96,100,5.28
